Plate,Metadata_ASSAY_WELL_ROLE,Mode,Image_Metadata_Well,Count
SQ00015148,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",69769
SQ00015148,mock,train,"{'O06', 'I06', 'K07', 'J22', 'J04'}",7692
SQ00015148,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'E14', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'D08', 'G03', 'A16', 'F16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'E21', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'M15', 'C11', 'H04', 'M08', 'C18', 'A23', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H21', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'M19', 'E02', 'C04', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K10', 'D16', 'H05', 'D01', 'G06', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'P23', 'E13', 'O24', 'L06', 'D10', 'D09', 'O09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'J01', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'H17', 'E17', 'P15', 'O18', 'C07', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'N06', 'L18', 'C09', 'E05', 'K06', 'F20', 'G24', 'L11', 'N20', 'N21', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'B19', 'K12', 'N07', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'D07', 'B15', 'M16', 'E16', 'C06', 'K03', 'P01', 'E19', 'P16', 'H24', 'D15', 'F05', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'K20', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'K05', 'A19', 'J07', 'K04', 'G02', 'P11'}",854410
SQ00015170,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",57633
SQ00015170,mock,train,"{'K03', 'D08', 'K05', 'J07', 'F16'}",10839
SQ00015170,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'E14', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'G03', 'A16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'E21', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'M15', 'C11', 'H04', 'M08', 'C18', 'A23', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H21', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'I06', 'M19', 'E02', 'C04', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K07', 'K10', 'D16', 'H05', 'D01', 'G06', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'P23', 'E13', 'O24', 'L06', 'D10', 'D09', 'O09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'J01', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'H17', 'E17', 'P15', 'O18', 'C07', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'N06', 'L18', 'C09', 'E05', 'K06', 'F20', 'G24', 'L11', 'N20', 'N21', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'B19', 'K12', 'N07', 'O06', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'J22', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'D07', 'B15', 'M16', 'E16', 'J04', 'C06', 'P01', 'E19', 'P16', 'H24', 'D15', 'F05', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'K20', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'A19', 'K04', 'G02', 'P11'}",744393
SQ00015146,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",64063
SQ00015146,mock,train,"{'E21', 'J01', 'B19', 'C04', 'H17'}",12470
SQ00015146,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'E14', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'D08', 'G03', 'A16', 'F16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'M15', 'C11', 'H04', 'M08', 'C18', 'A23', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H21', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'I06', 'M19', 'E02', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K07', 'K10', 'D16', 'H05', 'D01', 'G06', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'P23', 'E13', 'O24', 'L06', 'D10', 'D09', 'O09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'E17', 'P15', 'O18', 'C07', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'N06', 'L18', 'C09', 'E05', 'K06', 'F20', 'G24', 'L11', 'N20', 'N21', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'K12', 'N07', 'O06', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'J22', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'D07', 'B15', 'M16', 'E16', 'J04', 'C06', 'K03', 'P01', 'E19', 'P16', 'H24', 'D15', 'F05', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'K20', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'K05', 'A19', 'J07', 'K04', 'G02', 'P11'}",790363
SQ00015141,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",62869
SQ00015141,mock,train,"{'E14', 'F05', 'N21', 'O09', 'C06'}",10570
SQ00015141,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'D08', 'G03', 'A16', 'F16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'E21', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'M15', 'C11', 'H04', 'M08', 'C18', 'A23', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H21', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'I06', 'M19', 'E02', 'C04', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K07', 'K10', 'D16', 'H05', 'D01', 'G06', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'P23', 'E13', 'O24', 'L06', 'D10', 'D09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'J01', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'H17', 'E17', 'P15', 'O18', 'C07', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'N06', 'L18', 'C09', 'E05', 'K06', 'F20', 'G24', 'L11', 'N20', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'B19', 'K12', 'N07', 'O06', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'J22', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'D07', 'B15', 'M16', 'E16', 'J04', 'K03', 'P01', 'E19', 'P16', 'H24', 'D15', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'K20', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'K05', 'A19', 'J07', 'K04', 'G02', 'P11'}",792634
SQ00015140,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",66686
SQ00015140,mock,train,"{'A23', 'D07', 'H21', 'N06', 'K20'}",12829
SQ00015140,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'E14', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'D08', 'G03', 'A16', 'F16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'E21', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'M15', 'C11', 'H04', 'M08', 'C18', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'I06', 'M19', 'E02', 'C04', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K07', 'K10', 'D16', 'H05', 'D01', 'G06', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'P23', 'E13', 'O24', 'L06', 'D10', 'D09', 'O09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'J01', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'H17', 'E17', 'P15', 'O18', 'C07', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'L18', 'C09', 'E05', 'K06', 'F20', 'G24', 'L11', 'N20', 'N21', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'B19', 'K12', 'N07', 'O06', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'J22', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'B15', 'M16', 'E16', 'J04', 'C06', 'K03', 'P01', 'E19', 'P16', 'H24', 'D15', 'F05', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'K05', 'A19', 'J07', 'K04', 'G02', 'P11'}",863932
SQ00015147,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",67266
SQ00015147,mock,train,"{'C07', 'A23', 'D15', 'M19', 'H05'}",11784
SQ00015147,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'E14', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'D08', 'G03', 'A16', 'F16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'E21', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'M15', 'C11', 'H04', 'M08', 'C18', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H21', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'I06', 'E02', 'C04', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K07', 'K10', 'D16', 'D01', 'G06', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'P23', 'E13', 'O24', 'L06', 'D10', 'D09', 'O09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'J01', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'H17', 'E17', 'P15', 'O18', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'N06', 'L18', 'C09', 'E05', 'K06', 'F20', 'G24', 'L11', 'N20', 'N21', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'B19', 'K12', 'N07', 'O06', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'J22', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'D07', 'B15', 'M16', 'E16', 'J04', 'C06', 'K03', 'P01', 'E19', 'P16', 'H24', 'F05', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'K20', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'K05', 'A19', 'J07', 'K04', 'G02', 'P11'}",856007
SQ00015171,treated,predict,"{'B05', 'A03', 'B01', 'F07', 'A02', 'B03', 'J15', 'B02', 'A06', 'J18', 'A05', 'B04', 'J17', 'F12', 'F08', 'F10', 'J14', 'F11', 'A01', 'F09', 'A04', 'B06', 'J13', 'J16'}",58010
SQ00015171,mock,train,"{'P23', 'G06', 'F20', 'M15', 'M16'}",7980
SQ00015171,mock,predict,"{'H08', 'M12', 'O02', 'C15', 'N14', 'G05', 'O05', 'J06', 'H06', 'C03', 'O01', 'L23', 'O20', 'I18', 'L03', 'L14', 'J02', 'N17', 'D19', 'F22', 'L02', 'F14', 'A17', 'J09', 'P18', 'N13', 'C17', 'P21', 'K15', 'K01', 'G19', 'P10', 'C13', 'F24', 'P02', 'J20', 'I04', 'F06', 'B23', 'B16', 'G21', 'I11', 'E22', 'M01', 'D14', 'A22', 'D22', 'L05', 'E14', 'O03', 'J11', 'O23', 'C14', 'A18', 'C20', 'I12', 'I20', 'E20', 'L20', 'D18', 'L01', 'F15', 'N02', 'K02', 'O12', 'D05', 'F21', 'N15', 'M07', 'B09', 'E11', 'O07', 'C08', 'K11', 'D08', 'G03', 'A16', 'F16', 'G23', 'E07', 'C10', 'L10', 'G01', 'I22', 'I23', 'E21', 'G13', 'P22', 'K13', 'N23', 'J24', 'B21', 'K16', 'G14', 'B20', 'L19', 'H18', 'A14', 'C11', 'H04', 'M08', 'C18', 'A23', 'J12', 'H09', 'I10', 'A21', 'P09', 'D12', 'F01', 'H01', 'F17', 'H13', 'O10', 'M24', 'O15', 'J23', 'D06', 'G16', 'K22', 'H10', 'G08', 'K21', 'G12', 'M02', 'L15', 'O19', 'D04', 'K09', 'H21', 'H03', 'F18', 'C22', 'D24', 'L22', 'J19', 'I06', 'M19', 'E02', 'C04', 'F23', 'B10', 'N04', 'M13', 'J05', 'I01', 'C23', 'B14', 'P04', 'L12', 'M06', 'A12', 'H07', 'H14', 'M09', 'P20', 'C24', 'K23', 'J03', 'C02', 'O21', 'A24', 'E03', 'C05', 'I03', 'G10', 'H15', 'G15', 'L09', 'F19', 'L24', 'K07', 'K10', 'D16', 'H05', 'D01', 'N05', 'O22', 'J10', 'I13', 'P06', 'B22', 'C01', 'E13', 'O24', 'L06', 'D10', 'D09', 'O09', 'B24', 'M20', 'P12', 'O16', 'F13', 'A15', 'P19', 'F03', 'A09', 'N08', 'A20', 'E01', 'H11', 'J01', 'M11', 'H23', 'H16', 'B07', 'H22', 'B18', 'I15', 'O11', 'A08', 'O08', 'I17', 'N01', 'L04', 'I05', 'I16', 'M14', 'H17', 'E17', 'P15', 'O18', 'C07', 'N09', 'A11', 'M21', 'F02', 'M05', 'G09', 'B13', 'O04', 'I02', 'N11', 'G22', 'N18', 'P05', 'E18', 'E23', 'P03', 'N19', 'J08', 'E04', 'E12', 'N22', 'K24', 'B11', 'L07', 'D13', 'C19', 'K17', 'D11', 'K18', 'G20', 'L08', 'K08', 'B08', 'D17', 'I24', 'P14', 'K14', 'I19', 'E09', 'B12', 'O17', 'D02', 'N16', 'A10', 'D21', 'G07', 'P13', 'H12', 'O13', 'C16', 'B17', 'D20', 'M04', 'P07', 'D23', 'C12', 'O14', 'N06', 'L18', 'C09', 'E05', 'K06', 'G24', 'L11', 'N20', 'N21', 'G11', 'M23', 'M03', 'A13', 'E24', 'G04', 'D03', 'M22', 'I07', 'J21', 'I09', 'H20', 'L17', 'B19', 'K12', 'N07', 'O06', 'E10', 'I08', 'N24', 'N03', 'P08', 'M17', 'G18', 'A07', 'P17', 'J22', 'C21', 'K19', 'E06', 'N12', 'M10', 'P24', 'D07', 'B15', 'E16', 'J04', 'C06', 'K03', 'P01', 'E19', 'P16', 'H24', 'D15', 'F05', 'F04', 'M18', 'L16', 'N10', 'E08', 'H02', 'I14', 'K20', 'H19', 'E15', 'L21', 'I21', 'L13', 'G17', 'K05', 'A19', 'J07', 'K04', 'G02', 'P11'}",763176
